"Player","Pos","Season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Tm"
"DeMarcus Cousins","C","2017-2018",27,0.422481632653061,0.36,0.451521384928717,0.464542857142857,0.746860244233378,0.00887167655460339,0.250046208585555,0.60820368395036,0.0526315789473684,0.149122807017544,0.196819589079651,0.445574343097563,0.186237890742035,0.237795776205219,0.0584210526315789,0.228264359528959,0.286282438770193,0.135220272904483,0.0379883040935672,0.0232681888544892,0.0927147832817337,0.117565585791103,0.737714822771214,"TOT"
"Deron Williams","PG","2017-2018",33,0.42267,0.370058333333333,0.450881118881119,0.491854736842105,0.857259174311927,0.00574214532795735,0.135335551040964,0.325839734353403,0.040126861555433,0.111967864068704,0.0921217442956573,0.200115449541591,0.0520329024676851,0.0630857551314374,0.00647371324063054,0.0942840942840943,0.0938688419891427,0.222048364153627,0.013872242658494,0.00323685662031527,0.0760558360558361,0.0848837455980313,0.374816728425638,"TOT"
"Derrick Williams","PF","2017-2018",26,0.433770833333333,0.258161953727506,0.536429447852761,0.490736842105263,0.643725888324873,0.00368606834832607,0.113727494299866,0.263768115942029,0.0289488167308751,0.128740824392998,0.0882249652750478,0.150264058192447,0.0454909977199465,0.0668049616866348,0.018363489062922,0.111732275101623,0.124066357418036,0.0379091647666221,0.0189373480961383,0.00459087226573049,0.0413178503915744,0.0704686617730096,0.296786188333341,"TOT"
"Doug McDermott","SF","2017-2018",26,0.449036446469248,0.371085995085995,0.509661835748792,0.526822262118492,0.813477737665463,0.00740176151761518,0.141992258937979,0.320662313432836,0.0547782959508476,0.137088391689491,0.0988577059737953,0.193424063591473,0.0558470130309697,0.0660010154002369,0.0101319189446484,0.09578173374613,0.101768092105263,0.0385663988444525,0.00912686340127776,0.0043859649122807,0.028182584607973,0.0452302631578947,0.389562206282464,"TOT"
"Edy Tavares","C","2017-2018",25,0.8,0,0.8,0.8,0,9.48509485094851e-05,0.142857142857143,0.178571428571429,0,0,0.142857142857143,0.178571428571429,0,0.107142857142857,0.142857142857143,0.25,0.392857142857143,0.0357142857142857,0,0.214285714285714,0.0714285714285714,0.107142857142857,0.285714285714286,"TOT"
"Ersan Ilyasova","PF","2017-2018",30,0.409590449105344,0.336601093541027,0.47901106639839,0.49908302238806,0.768123244657372,0.00538827379495963,0.157607389554924,0.38475760098994,0.0680864770592265,0.209915700978601,0.0908869486496906,0.191976198180562,0.049657344834944,0.0624463147078719,0.0622557115875859,0.176864072500253,0.24025207208207,0.0755870473483471,0.0195160167873921,0.0122126620503875,0.0587602733952804,0.122978440413675,0.426232903228931,"TOT"
"Hollis Thompson","SG","2017-2018",26,0.402293144208038,0.337,0.475,0.521822810590632,0.687966887417219,0.00481288400670266,0.112835469052224,0.249353312670411,0.0425531914893617,0.13053162182756,0.0586672932866217,0.12734829897096,0.0219952181388352,0.03002347275951,0.0274288643937452,0.121917102260178,0.152806991250601,0.0528985241879372,0.0226717823508894,0.00906871294035577,0.0158365570599613,0.0856489555478045,0.273692364276718,"TOT"
"Jerami Grant","SF","2017-2018",23,0.422554022988506,0.395733333333333,0.462249146757679,0.497077586206897,0.615617021276596,0.00591898723525452,0.097323783062926,0.238162253194886,0.0314807356692173,0.10216596141433,0.0688887452509713,0.140823352219752,0.0688887452509714,0.110783468068177,0.0343389881481279,0.102659266651174,0.133377655185107,0.0386200721737849,0.0215867901731776,0.0368165626718305,0.0410241698343255,0.0883255354344895,0.309319530485447,"TOT"
"Joffrey Lauvergne","PF-C","2017-2018",26,0.421075268817204,0.348003764185328,0.455482945240213,0.465801849463921,0.60955079642033,0.0029076332429991,0.137580413754802,0.328901532032311,0.0500760649087221,0.122754932694081,0.0961332784862197,0.233293373293373,0.044055944055944,0.0677080272668508,0.0664209649376992,0.203584558823529,0.279353379068749,0.0766720481295967,0.0248550124275062,0.00847682247330135,0.0701600180302006,0.0977761429972669,0.371418114757215,"TOT"
"Johnny O'Bryant","PF","2017-2018",24,0.508064516129032,0.498554913294798,0.527724665391969,0.567564870259481,0.886145631067961,0.00171200750469043,0.183478880389756,0.386939564867043,0.0410958904109589,0.0684931506849315,0.144161977449094,0.315284089891664,0.0861237950279046,0.0680546542016733,0.110916890136053,0.117904688404399,0.232978183663115,0.0793321341266547,0,0.00895029205531489,0.073417494851822,0.119989852866565,0.496163296099068,"TOT"
"Jose Calderon","PG","2017-2018",36,0.410434911242604,0.302405918591073,0.515303799115275,0.487269005847953,0.913648187633262,0.00285511509744174,0.0927826781867751,0.233637714943335,0.0347429826041377,0.113227983853074,0.0635879571999154,0.11130458320055,0.0257282454459467,0.0241907305136457,0.0405939570565813,0.109848686364602,0.151692603658613,0.161042074033576,0.0233425849874071,0,0.0706076293298435,0.0615920995439935,0.247684706953035,"TOT"
"Justin Anderson","SF","2017-2018",24,0.426093827160494,0.369018987341772,0.453454545454545,0.505047984644914,0.790040048543689,0.00409136546184739,0.168232492410761,0.461661258243484,0.0682888764119791,0.216159190830106,0.105734673226561,0.251238467610288,0.0668746187225912,0.0791747718090678,0.0558880742181655,0.133898511147688,0.183226684737956,0.0570090173617861,0.0317996725578271,0.0186293580727218,0.0607084657922154,0.0817847464188927,0.54365363909617,"TOT"
"Jusuf Nurkic","C","2017-2018",23,0.518920581150256,0,0.5194129030507,0.517774078162047,0.543999561481803,0.00627120641269809,0.19332211918229,0.374499721735253,0,0,0.19332211918229,0.374543300283504,0.0769097275455404,0.149668127197358,0.117505524986877,0.209891663385,0.3378066294855,0.09900987332548,0.0402722941580467,0.0559524201742812,0.106280585389887,0.106800490143707,0.473015396172342,"TOT"
"K.J. McDaniels","SF","2017-2018",24,0.463218997361478,0.314318965517241,0.571627368421053,0.541032967032967,0.844433526011561,0.00263272973638827,0.151149042808961,0.332220779338532,0.0589156860727069,0.168035847647498,0.0967149886953052,0.183656348695754,0.0711694381326172,0.0764563106796116,0.0201415761058461,0.146920992143813,0.160332871012483,0.0299329695369398,0.041191794742783,0.03287423797697,0.0573422330097087,0.0924815767926073,0.406575424838522,"TOT"
"Kyle Korver","SG","2017-2018",36,0.491125521119873,0.442029894325168,0.559146313180692,0.660684155241044,0.824780265122737,0.005211902130889,0.142316257543039,0.285561630246039,0.0943981086037088,0.215404360879971,0.0429577513162788,0.0762713138081862,0.0219753119007319,0.0220924800044588,0.0036065350198419,0.112415611377599,0.117724488464296,0.0584028017821578,0.0167483920320765,0.00933932903462247,0.0370732762541374,0.0575610859671219,0.391924943258964,"TOT"
"Lance Stephenson","SG","2017-2018",27,0.305555555555556,0.273760932944606,0.222105263157895,0.366821946169772,0.845942228335626,0.00142987804878049,0.109343392925482,0.343642611683849,0.0213219616204691,0.0799573560767591,0.0399786780383795,0.206514596827185,0.00592276711679697,0.00777363184079602,0.00761498629302467,0.119936034115139,0.136707134879538,0.0732942430703625,0.0177683013503909,0.0118455342335939,0.0995024875621891,0.135312448745285,0.253155988763665,"TOT"
"Langston Galloway","PG","2017-2018",26,0.395872235872236,0.339,0.402040201005025,0.463359223300971,0.76673417721519,0.00358847021087398,0.139934861051008,0.355519031551998,0.0649682945822672,0.211146957392368,0.0629558754194747,0.154378755376451,0.0247888759464182,0.0339961727265164,0.0159811068372513,0.0828345755923907,0.0991555037856727,0.0633440872177105,0.0354126799234545,0.00495049504950495,0.0389809767493603,0.0564714202512688,0.376686899108335,"TOT"
"Lou Williams","SG","2017-2018",31,0.426006976744186,0.370658914728682,0.473571428571429,0.501340264650283,0.874919168591224,0.0065234375,0.215943347825924,0.510978043912176,0.0870568762045493,0.238547295652597,0.131201012608928,0.274736599288316,0.190405097663751,0.213738376904727,0.0115000631871604,0.0999511664661839,0.113258198055367,0.149294906122714,0.0311571977995229,0.0115000631871604,0.0914634146341464,0.0452212106951409,0.713679268968129,"TOT"
"Mason Plumlee","C","2017-2018",27,0.507617107942974,0,0.51795537525355,0.507617107942974,0.645038402457757,0.00593218632262542,0.139151343740646,0.280661592806769,0,0.00377358490566038,0.139151343740646,0.277016637056031,0.0717219966563172,0.116207264259755,0.0820034640480205,0.207109649896369,0.279436350609028,0.105798676281735,0.0335323620730833,0.0415685762455403,0.0566284375385374,0.101566729230465,0.3509319215528,"TOT"
"Matt Barnes","SF","2017-2018",37,0.423466863881014,0.290187238443019,0.545135935153329,0.51885574070683,0.780411570018078,0.00529114779320286,0.094615361243035,0.228693090111627,0.0440026031603572,0.150788466212931,0.0527929314412968,0.0945208047841337,0.0225587580868329,0.0313651600768122,0.0403048572416888,0.159264701207883,0.194131699684006,0.0948133575055367,0.0254729288698662,0.0299725452800319,0.0443625016360645,0.0921797398234564,0.255066915667517,"TOT"
"Mike Dunleavy 2","SF","2017-2018",37,0.423,0.396,0.465,0.543,0.8,0.00285467479674797,0.113207547169811,0.264150943396226,0.0628930817610063,0.157232704402516,0.050314465408805,0.10062893081761,0.0440251572327044,0.050314465408805,0.0188679245283019,0.113207547169811,0.138364779874214,0.0566037735849057,0.0188679245283019,0.00628930817610063,0.0314465408805031,0.0817610062893082,0.327044025157233,"TOT"
"Miles Plumlee","C","2017-2018",29,0.481544088732796,0,0.480333179791976,0.481544088732796,0.701549279155582,0.00299470280002874,0.112679177589568,0.2192521786723,0,0,0.112679177589568,0.222725817549855,0.0669151091235714,0.11827976804757,0.0739451348278103,0.11628074369702,0.18245015654919,0.0559303592700888,0.0443307522123894,0.0282603294729198,0.0537615143523296,0.160775341914722,0.276771754114908,"TOT"
"Nerlens Noel","C","2017-2018",23,0.580378071833648,0,0.58238418079096,0.588251417769376,0.753185694635488,0.00583791208791209,0.188259311969377,0.335052572651915,0,0,0.187268894911171,0.313348552204734,0.0813466162830642,0.104394824229932,0.0884644452078324,0.181396305851443,0.271727295756203,0.0488079697698385,0.0609958338389354,0.0401721664275466,0.0465568758251685,0.124023457736701,0.447683707566909,"TOT"
"Omri Casspi","SF","2017-2018",29,0.485408713692946,0.443174603174603,0.472238267148014,0.545889087656529,0.659650273224044,0.00470264164715951,0.126060727706598,0.265087701691589,0.0270130130799853,0.0669225614368668,0.09184424447195,0.204562180869343,0.0234112780026539,0.0345766567423812,0.0432208209279765,0.120400858299363,0.157330336787066,0.0468225560053078,0.0567273274679691,0.00270130130799853,0.0453818619743753,0.0955407620513164,0.30931264270173,"TOT"
"P.J. Tucker","SF","2017-2018",32,0.40971138403401,0.361607417416018,0.447323666666667,0.485630351681957,0.788871173750275,0.00655431493200199,0.093628181299083,0.240765452502822,0.032743993191303,0.0848089208845105,0.0646056630418513,0.146524671995062,0.0416602417646138,0.0532762210829045,0.0440475816500696,0.143701900773585,0.197757113603859,0.0553381333752477,0.0594257595196933,0.00696883803619856,0.0368152342977483,0.0934552875401789,0.255762684985811,"TOT"
"Quincy Acy","PF","2017-2018",27,0.413814977973568,0.411,0.415523421588595,0.545460093896714,0.765548780487805,0.00407321836890244,0.125979505726341,0.318527727546715,0.0680272108843537,0.162907569904753,0.0633287684959418,0.143260919017289,0.0842056020115783,0.112676552273558,0.0233904450032162,0.162246333132409,0.211095894986472,0.0340260852093543,0.0269509077516357,0.0249498080034306,0.0411636995223621,0.125510204081633,0.438318305019416,"TOT"
"Quinn Cook","PG","2017-2018",24,0.5,0.423,0.55,0.583,0.4,0.00063550135501355,0.17910447761194,0.350746268656716,0.0597014925373134,0.141791044776119,0.119402985074627,0.216417910447761,0.00746268656716418,0.0298507462686567,0.00746268656716418,0.0298507462686567,0.0373134328358209,0.141791044776119,0.0223880597014925,0,0.0671641791044776,0.0671641791044776,0.417910447761194,"TOT"
"Roy Hibbert","C","2017-2018",31,0.580277661131259,0,0.580277661131259,0.580277661131259,0.808453764320786,0.0027124998365977,0.135502162190028,0.235932858353336,0,0,0.135502162190028,0.235932858353336,0.0895589022349586,0.110692001814015,0.0814880462830255,0.145261879576826,0.21582078151483,0.0242308552167707,0.0122147023555474,0.0716439345969335,0.045479166045505,0.159453272238127,0.359468614917928,"TOT"
"Serge Ibaka","PF","2017-2018",28,0.491378148921364,0.378164141414141,0.519286160605321,0.549735107514178,0.891684309475849,0.00965471277319359,0.163046279983763,0.323143286547545,0.0521172638436482,0.127836652075012,0.11310303559926,0.21897980952605,0.0619087538733285,0.0698875588041593,0.0430259554467851,0.204412535903717,0.2389267939884,0.024130833520793,0.0113896641775546,0.0569771404437929,0.0458652674553513,0.0744178191161621,0.446982085659663,"TOT"
"Spencer Hawes","PF","2017-2018",29,0.487212389380531,0.294008086253369,0.572703862660944,0.544997983870968,0.852838337182448,0.0038032178985912,0.175087595203237,0.353037491962841,0.0429939223042671,0.138086362224293,0.132540428337003,0.237354008447185,0.044011158772535,0.0571157701692492,0.0594360983323749,0.198897270236444,0.251453560840534,0.117630756268984,0.0218626860136294,0.0400815910249872,0.058223116733755,0.10406508457483,0.441246796185753,"TOT"
"Taj Gibson","PF","2017-2018",32,0.528470824949698,0.231,0.529341317365269,0.530523138832998,0.703590425531915,0.00627298683701123,0.170400604008283,0.344307802325203,0,0.00784313725490196,0.166775059242149,0.334260395663481,0.0561234329797493,0.0787697304978937,0.0781902042609269,0.167454021209702,0.242579742725116,0.0384002436177232,0.0249437479909997,0.0326048041297198,0.0433495691270139,0.085053037608486,0.3934197084125,"TOT"
"Terrence Jones","PF","2017-2018",26,0.451278825995807,0.23984900990099,0.486679920477137,0.467901960784314,0.609018679950187,0.00612673414161467,0.185028905179093,0.409290829256793,0.0170212765957447,0.127610137126825,0.153262940616069,0.330867430441899,0.0814160287706186,0.153634868155083,0.0424326442046893,0.216572632723812,0.254981881689787,0.0506524470225103,0.0280742301679016,0.0478392107781786,0.0358859993601721,0.0462074963190026,0.495316130087232,"TOT"
"Terrence Ross","SF","2017-2018",26,0.467348793431405,0.371217783641161,0.562001891699056,0.565233983622351,0.817534271725826,0.00637573655110958,0.170144176583141,0.368215931448218,0.0895032480172975,0.210484776955369,0.101860006998663,0.176272408417582,0.0368915948118612,0.043743504243894,0.00616678024743133,0.102232483111034,0.115997012277793,0.0553094440009024,0.0548836689853857,0.0159362549800797,0.0412611068882365,0.064579763245156,0.448630295988325,"TOT"
"Troy Williams","SF","2017-2018",23,0.437,0.29,0.524,0.491,0.656,0.00189024390243902,0.129032258064516,0.301075268817204,0.032258064516129,0.112903225806452,0.0967741935483871,0.188172043010753,0.0376344086021505,0.0591397849462366,0.0268817204301075,0.0967741935483871,0.123655913978495,0.043010752688172,0.0483870967741935,0.0161290322580645,0.0591397849462366,0.10752688172043,0.333333333333333,"TOT"
"Tyler Ennis","PG","2017-2018",23,0.445371428571429,0.433926174496644,0.422090277777778,0.515527950310559,0.885758754863813,0.0029980908122188,0.16861681364838,0.350158201096539,0.0462067907323382,0.106003814033011,0.104838936955725,0.237456288022984,0.0469358247136025,0.0602189030563786,0.0133038443849255,0.0593195935661689,0.0729196171555421,0.135150165180195,0.0490181870878922,0,0.0781991019818573,0.0847044961628295,0.444739645812032,"TOT"
"Tyreke Evans","SF","2017-2018",28,0.395870901639344,0.569208791208791,0.422190476190476,0.460121951219512,0.714684014869889,0.00499027336797037,0.161411547544722,0.391571755605796,0.16800976065312,0.229104219072437,0.0929056820042574,0.253073396228792,0.0678901470779643,0.0924753657808301,0.0152736146048291,0.167046666382289,0.169638946210969,0.15426519747431,0.0546504011789749,0.00486712451478053,0.0780418241163085,0.0862220179304869,0.474577087687867,"TOT"
"Wayne Selden","SG","2017-2018",23,0.431,0.25,0.6,0.491,0.636,0.000801490514905149,0.106508875739645,0.242603550295858,0.029585798816568,0.118343195266272,0.0769230769230769,0.124260355029586,0.0591715976331361,0.0946745562130178,0.00591715976331361,0.0650887573964497,0.0650887573964497,0.0532544378698225,0.0236686390532544,0.00591715976331361,0.0532544378698225,0.0769230769230769,0.301775147928994,"TOT"
"Yogi Ferrell","PG","2017-2018",24,0.412848192771084,0.367242966751918,0.421004716981132,0.489111545988258,0.818597014925373,0.00647401615212165,0.12819643633203,0.31284167262907,0.0564243448858834,0.153036528688703,0.0676677903769537,0.167977509778357,0.0574264445232187,0.0745632333767927,0.0112801484230056,0.0907977963680882,0.100496277915633,0.157263105258772,0.0378733031674208,0.00769230769230769,0.0636584800741427,0.0728856778580535,0.35569001819334,"TOT"
"Andrew Bogut","C","2017-2018",33,0.417817371937639,0,0.420119521912351,0.417817371937639,0.253578523489933,0.00310869871704497,0.0679356812169312,0.121910960196189,0,0,0.0679356812169312,0.121910960196189,0.00471781305114639,0.0220458553791887,0.118818681318681,0.280207321023647,0.408876050420168,0.0631720430107527,0.00768032693187014,0.058843537414966,0.0842293906810036,0.150970017636684,0.119714506172839,"CLE"
"Channing Frye","C","2017-2018",34,0.433607606327555,0.34244360684592,0.575962693357598,0.54763339213394,0.918603877813505,0.00516596798780488,0.112491750665198,0.264679684069662,0.0641946889742304,0.169151835818503,0.0569718347496125,0.0927978650061635,0.0772280629423487,0.0949403330355711,0.023729516123696,0.120240275211035,0.143795636276839,0.0401656224167047,0.0329436247803595,0.0125085574821025,0.036753113142002,0.104808477824351,0.344159920431107,"CLE"
"Chris Andersen","C","2017-2018",39,0.517721518987342,0,0.6,0.517721518987342,0,0.00289634146341463,0.140350877192982,0.157894736842105,0,0.0315789473684211,0.140350877192982,0.140350877192982,0,0,0.0467836257309942,0.110526315789474,0.156798245614035,0.0350877192982456,0.0701754385964912,0.0315789473684211,0,0.104385964912281,0.201754385964912,"CLE"
"Dahntay Jones","SF","2017-2018",37,0.375,0,0.5,0.375,0.75,4.0650406504065e-05,0.25,0.666666666666667,0,0.166666666666667,0.25,0.5,0.25,0.333333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.75,"CLE"
"DeAndre Liggins","SG","2017-2018",29,0.363610646358435,0.315161290322581,0.380097287083277,0.427691351274249,0.69654133332391,0.00276353949005259,0.0677002263170951,0.189555817679083,0.0228544523205878,0.0512746713071552,0.0474498146431881,0.124048837413862,0.0338607123870282,0.0498092503987241,0.030816493063889,0.112561480709474,0.154642086698227,0.0793558397986999,0.0638486658701713,0.0163612903225806,0.062392708368804,0.110758595859586,0.187310509364189,"CLE"
"Deron Williams","PG","2017-2018",33,0.42267,0.370058333333333,0.450881118881119,0.491854736842105,0.857259174311927,0.00574214532795735,0.135335551040964,0.325839734353403,0.040126861555433,0.111967864068704,0.0921217442956573,0.200115449541591,0.0520329024676851,0.0630857551314374,0.00647371324063054,0.0942840942840943,0.0938688419891427,0.222048364153627,0.013872242658494,0.00323685662031527,0.0760558360558361,0.0848837455980313,0.374816728425638,"CLE"
"Derrick Williams","PF","2017-2018",26,0.433770833333333,0.258161953727506,0.536429447852761,0.490736842105263,0.643725888324873,0.00368606834832607,0.113727494299866,0.263768115942029,0.0289488167308751,0.128740824392998,0.0882249652750478,0.150264058192447,0.0454909977199465,0.0668049616866348,0.018363489062922,0.111732275101623,0.124066357418036,0.0379091647666221,0.0189373480961383,0.00459087226573049,0.0413178503915744,0.0704686617730096,0.296786188333341,"CLE"
"Edy Tavares","C","2017-2018",25,0.75,0,0.75,0.75,0,8.13008130081301e-05,0.125,0.166666666666667,0,0,0.125,0.166666666666667,0,0.0416666666666667,0.166666666666667,0.25,0.416666666666667,0.0416666666666667,0,0.25,0.0833333333333333,0.125,0.25,"CLE"
"Iman Shumpert","SG","2017-2018",27,0.417103960396039,0.336744186046512,0.546995623632385,0.530765625,0.778423592493298,0.0063931316912179,0.109032691215204,0.262722758256892,0.0589991220368745,0.168896321070234,0.0473222124670764,0.0902933773293567,0.0276558384547849,0.034863117567244,0.0198701554200275,0.0986377308204835,0.117963928446418,0.0447410008779631,0.0373627768259407,0.0156862745098039,0.0266876977328148,0.0700552065486389,0.314517378505397,"CLE"
"J.R. Smith","SG","2017-2018",32,0.384084309133489,0.367667597765363,0.363893939393939,0.546206632653061,0.775581395348837,0.00679308654788676,0.127748206433696,0.325564368517389,0.0599911582670203,0.172790450928382,0.0250386484610044,0.070864099417937,0.00748010610079576,0.0093682018051377,0.00997347480106101,0.0846933999063816,0.0883757216414417,0.0598819717657949,0.049867374005305,0.00638741032168479,0.0178847489007174,0.0639549071618037,0.346680243770732,"CLE"
"James Jones","SF","2017-2018",37,0.465337748344371,0.410960591133005,0.529116465863454,0.621213768115942,0.642151481888035,0.00165614309831623,0.106205304461655,0.22865676517094,0.0640310241392004,0.172583619750189,0.0368178388800402,0.0598029868814213,0.037315377243284,0.0493897838634686,0.0153407662000168,0.0944991197921033,0.109576901428691,0.0345167239500377,0.0125515359818319,0.0306815324000335,0.0184089194400201,0.0886355380445413,0.32801347365854,"CLE"
"Jordan McRae","SG","2017-2018",26,0.387,0.353,0.404,0.447,0.794,0.00130352303523035,0.153846153846154,0.394230769230769,0.0480769230769231,0.134615384615385,0.105769230769231,0.259615384615385,0.0673076923076923,0.0865384615384615,0.0192307692307692,0.0865384615384615,0.105769230769231,0.0480769230769231,0.0192307692307692,0.0192307692307692,0.0384615384615385,0.0769230769230769,0.423076923076923,"CLE"
"Kay Felder","PG","2017-2018",22,0.392,0.318,0.404,0.415,0.714,0.00130894308943089,0.16304347826087,0.41304347826087,0.0217391304347826,0.0543478260869565,0.141304347826087,0.347826086956522,0.0869565217391304,0.130434782608696,0.0108695652173913,0.0978260869565217,0.108695652173913,0.152173913043478,0.0434782608695652,0.0217391304347826,0.0760869565217391,0.0978260869565217,0.434782608695652,"CLE"
"Kevin Love","PF","2017-2018",29,0.428881057268722,0.355238095238095,0.478966173361522,0.50798418972332,0.846912610619469,0.00724574848959499,0.189314340262348,0.451479180923304,0.0744436031060235,0.213890497329988,0.113789395318058,0.242528898325077,0.110346370479549,0.130982852555667,0.0701280319114714,0.247716341892866,0.318758036983283,0.062180188294838,0.0288216560509554,0.0140256063822943,0.0640481245576787,0.0794779000193013,0.565306650249124,"CLE"
"Kyle Korver","SG","2017-2018",36,0.491125521119873,0.442029894325168,0.559146313180692,0.660684155241044,0.824780265122737,0.005211902130889,0.142316257543039,0.285561630246039,0.0943981086037088,0.215404360879971,0.0429577513162788,0.0762713138081862,0.0219753119007319,0.0220924800044588,0.0036065350198419,0.112415611377599,0.117724488464296,0.0584028017821578,0.0167483920320765,0.00933932903462247,0.0370732762541374,0.0575610859671219,0.391924943258964,"CLE"
"Kyrie Irving","PG","2017-2018",25,0.487063398830532,0.40828989881238,0.539940117408631,0.551228786813107,0.910281204995167,0.00800008483137736,0.277371387761272,0.572763237718572,0.0809783877746381,0.188269351321638,0.208456612566202,0.370957710394824,0.113617710412582,0.121961463127329,0.0163191723781819,0.0817861852869463,0.0960735515986658,0.167752296311676,0.0314500533435445,0.00757973793076533,0.0651221598889915,0.063870594778129,0.748259309196661,"CLE"
"Larry Sanders","C","2017-2018",29,0.253726978596317,0,0.253679167430772,0.253478111228596,1.06443298969072,0.000684239199154275,0.078880081708136,0.291605537841655,0,0,0.078880081708136,0.29434550701519,0.164725842940279,0.144403088503353,0.205049757934373,0.0757058655043024,0.288486799833039,0,0.0833617312739576,0.0667072370509917,0.14049414325964,0.371005557277343,0.310253254488804,"CLE"
"LeBron James","SF","2017-2018",33,0.50768986083499,0.1815,0.56994466403162,0.54930297029703,0.703831258644537,0.00928256357031656,0.288559448936807,0.518813895863076,0.0454650591262613,0.16403080155357,0.233230064445997,0.391404284846908,0.136094393101268,0.193163044859576,0.0365057680631451,0.184386073123171,0.221636085024063,0.243186582809224,0.0271438265652345,0.0141258689268057,0.127179905272148,0.0428484690779773,0.773093599527228,"CLE"
"Mike Dunleavy 2","SF","2017-2018",37,0.4,0.351,0.485,0.511,0.737,0.00123882113821138,0.10062893081761,0.245283018867925,0.0566037735849057,0.157232704402516,0.0440251572327044,0.0880503144654088,0.0377358490566038,0.050314465408805,0.0125786163522013,0.113207547169811,0.125786163522013,0.0566037735849057,0.0188679245283019,0.00628930817610063,0.0377358490566038,0.0880503144654088,0.289308176100629,"CLE"
"Richard Jefferson","SF","2017-2018",37,0.462437346437346,0.340947494033413,0.61238578680203,0.560078125,0.611438650306748,0.00322645776126635,0.0712448099807299,0.146939767476641,0.0286342776956044,0.0839938812404394,0.0472465581977472,0.0666297615609255,0.0262480878876373,0.0367473230426923,0.0157488527325824,0.11087192323738,0.12707694963532,0.0357928471195054,0.0168737707849097,0.00524961757752746,0.0275604922820192,0.10200961429059,0.201979036295369,"CLE"
"Tristan Thompson","C","2017-2018",26,0.571428571428572,0,0.575238095238095,0.571428571428572,0.513231382978723,0.00725834238222519,0.106144768136353,0.168036758040821,0,0,0.106144768136353,0.170247768015043,0.0396753456485273,0.0802878332337902,0.118909636910529,0.178766223647009,0.292753841140938,0.0351984768203625,0.0197298819193229,0.0413388002119147,0.0272377711279313,0.0765804698388968,0.248020486668359,"CLE"
"Andrew Harrison","PG","2017-2018",23,0.335680751173709,0.2944,0.36380487804878,0.390379241516966,0.787890840652447,0.00517995004541326,0.0830156489774741,0.254950284694485,0.0269203966764942,0.0936943753111001,0.0545366693977017,0.151564800436415,0.124938551711099,0.156794425087108,0.0134856437171967,0.0905497442751035,0.102613240418118,0.129242066614215,0.0407962617832158,0.0146341463414634,0.0565198210121636,0.131236933797909,0.303498080887926,"MEM"
"Brandan Wright","PF","2017-2018",30,0.552224880382775,0,0.55581658692185,0.552224880382775,0.591668067226891,0.00378274616079494,0.179782082324455,0.287844979448033,0,0,0.179782082324455,0.287844979448033,0.0497273718647765,0.0735271013354281,0.059816384180791,0.103339694656489,0.158567796610169,0.0462239583333333,0.0239709443099274,0.0396990740740741,0.025,0.0901413982717989,0.410297190619921,"MEM"
"Chandler Parsons","SF","2017-2018",29,0.351785947506001,0.279416277777778,0.404169163449163,0.409346142729929,0.842482520497597,0.00518519816037845,0.114470630696544,0.31454676423713,0.0313004968190647,0.123055596004996,0.0753934878429897,0.195373849401871,0.0405480995032617,0.0513590236006455,0.0118347775496045,0.131546558723957,0.14325969510165,0.0693052663860687,0.0380577921262812,0.00469521289863864,0.0359461759529534,0.0812794685519395,0.305103944189137,"MEM"
"Deyonta Davis","C","2017-2018",21,0.511,0,0.511,0.511,0.556,0.000804878048780488,0.106060606060606,0.196969696969697,0,0,0.106060606060606,0.196969696969697,0.0454545454545455,0.0757575757575758,0.0909090909090909,0.166666666666667,0.257575757575758,0.0151515151515152,0.0151515151515152,0.0757575757575758,0.0303030303030303,0.166666666666667,0.242424242424242,"MEM"
"James Ennis","SF","2017-2018",27,0.42696682464455,0.386466666666667,0.478101694915254,0.535030888030888,0.815541666666667,0.00518593978007088,0.0930236189732579,0.22268852885679,0.0406703069101864,0.102311240820938,0.0521757226808312,0.116391996749547,0.0762568254565995,0.0859457349209447,0.0538902410300699,0.139804180003766,0.183510638297872,0.0397228186609409,0.0284692148371305,0.0137632978723404,0.0367433461568658,0.122984625297464,0.304237587129113,"MEM"
"JaMychal Green","PF","2017-2018",27,0.487341772151899,0.389469613259669,0.537466386554622,0.557130518234165,0.764725637181409,0.005957024097268,0.112597846181336,0.230985617876623,0.0256410256410256,0.0695970695970696,0.0870940386422498,0.158923517097714,0.085839959903949,0.105148480056229,0.0836855452240067,0.192806764281295,0.273552923698696,0.0419309687602371,0.0210055431294369,0.0170598632137094,0.0447821409359871,0.130296475378547,0.334342849719308,"MEM"
"Jarell Martin","PF","2017-2018",23,0.384,0.36,0.389,0.414,0.8,0.00189227642276423,0.105263157894737,0.270676691729323,0.0150375939849624,0.0451127819548872,0.0902255639097744,0.225563909774436,0.075187969924812,0.0902255639097744,0.075187969924812,0.218045112781955,0.293233082706767,0.0150375939849624,0.0300751879699248,0.0150375939849624,0.0526315789473684,0.165413533834586,0.293233082706767,"MEM"
